0.00401003	0.00701754	0.00451128	0.00401003	0.0130326	0.035589	0.00100251	0.0320802	0.0401003	0.0120301	0.000501253	0.00350877	0.00250627	0.0215539	0.00651629	0.0135338	0.0155388	0.00150376	0.00902256	0.0210526	0.0105263	0.00501253	0.0120301	0.0320802	0.00501253	0.0235589	0.0155388	0.0501253	0.0110276	0.0100251	0.0190476	0.0315789	0.0245614	0.0120301	0.00902256	0.0411028	0.0330827	0.0110276	0.0105263	0.0385965	0.0260652	0.00401003	0.00300752	0.0310777	0.0235589	0.00501253	0.0120301	0.043609	0.0461153	0.0100251	0.0225564	0.00501253	0.0115288	0.00250627	0.0120301	0.0165414	0.0075188	0.0200501	0.00551378	0.0250627	0.0100251	0.00250627	0.000501253	0
0.00135685	0.00678426	0.00135685	0.00135685	0.0169607	0.0359566	0.00203528	0.0284939	0.0440977	0.00407056	0.000678426	0.00678426	0.00407056	0.0149254	0.00474898	0.0210312	0.0203528	0.000678426	0.0142469	0.0278155	0.00610583	0.00949796	0.0122117	0.027137	0.00407056	0.00678426	0.0122117	0.0488467	0.0135685	0.0108548	0.0223881	0.0196744	0.0128901	0.0122117	0.00814111	0.0407056	0.0325645	0.00814111	0.00542741	0.0339213	0.0291723	0.00881954	0.00407056	0.0237449	0.0196744	0.00203528	0.0156038	0.0440977	0.0454545	0.0122117	0.0291723	0.00474898	0.0162822	0.0027137	0.0135685	0.027137	0.00881954	0.0251018	0.0115332	0.0332429	0.0142469	0.0027137	0.000678426	0
0.00925545	0.00596462	0.00596462	0.00863842	0.019745	0.0248869	0.0102838	0.0111065	0.0119292	0.00781571	0.0135747	0.0154258	0.0129576	0.0141917	0.0096668	0.0193336	0.013369	0.013369	0.0141917	0.0113122	0.0109009	0.0185109	0.020979	0.014603	0.0106952	0.0160428	0.0143974	0.0123406	0.00514192	0.0240642	0.0117236	0.00863842	0.0189223	0.0185109	0.0121349	0.0187166	0.0106952	0.0162485	0.0207733	0.0394899	0.0178939	0.0296174	0.0152201	0.0236528	0.0168655	0.0160428	0.0224188	0.0246812	0.020362	0.0312629	0.012752	0.0261209	0.0123406	0.0162485	0.0218017	0.019745	0.0131633	0.0160428	0.0228301	0.0218017	0.0172768	0.00390786	0	0.00143974
0.00261097	0.00261097	0.00365535	0.00626632	0.0140992	0.0167102	0.00939948	0.013577	0.0172324	0.0156658	0.016188	0.00992167	0.0234987	0.00992167	0.00522193	0.0287206	0.00835509	0.016188	0.0208877	0.013577	0.0073107	0.0203655	0.0140992	0.00417755	0.00574413	0.013577	0.0224543	0.00678851	0.00522193	0.0214099	0.0240209	0.00365535	0.0266319	0.00992167	0.0172324	0.0214099	0.0193211	0.0208877	0.0313316	0.0428198	0.013577	0.0229765	0.0156658	0.0125326	0.00678851	0.0078329	0.0302872	0.0344648	0.0193211	0.0375979	0.00887728	0.0214099	0.00887728	0.00992167	0.0224543	0.0177546	0.0250653	0.0224543	0.0240209	0.0292428	0.0120104	0.00261097	0.00156658	0
0.00578161	0.00429241	0.00604441	0.00950462	0.0149358	0.0173448	0.00473041	0.00547501	0.0207612	0.013797	0.00766502	0.0367921	0.00932942	0.00359161	0.0119136	0.0200604	0.00788402	0.0161622	0.0120012	0.00854102	0.0209802	0.0259297	0.00604441	0.00508081	0.00678901	0.010074	0.0157242	0.00573781	0.015768	0.0287767	0.00959222	0.00775262	0.00797162	0.0312733	0.00919802	0.00508081	0.0296527	0.0280321	0.0340765	0.0396391	0.017958	0.0273751	0.0150234	0.0180894	0.00858482	0.0117384	0.0335947	0.0367921	0.0248347	0.0414787	0.0136656	0.0208926	0.00705182	0.0108186	0.0137094	0.0281635	0.0130962	0.00867242	0.0271561	0.0277255	0.012045	0	0.000438001	0.001314
0.00322336	0.00853242	0.00303375	0.0039818	0.0159272	0.00170648	0.0178233	0.00758438	0.0140311	0.0229427	0.0147895	0.0102389	0.00985969	0.0176337	0.00360258	0.0200986	0.0113766	0.00929086	0.0284414	0.0301479	0.00284414	0.0352673	0.0210466	0.0195298	0.00322336	0.0123246	0.012135	0.0231323	0.00265453	0.0206674	0.0255973	0.0132727	0.011187	0.0163064	0.00720516	0.0134623	0.0178233	0.0187713	0.0322336	0.00985969	0.035457	0.0390595	0.0195298	0.0125142	0.0104285	0.00682594	0.0282518	0.0127038	0.0250284	0.02427	0.0282518	0.015548	0.00948047	0.0113766	0.0221843	0.0257869	0.0189609	0.0132727	0.0263557	0.0257869	0.0123246	0.00132727	0.000379219	0.0020857
0	0	0	0.0170455	0.0227273	0	0.0170455	0	0.0170455	0.0227273	0.0227273	0.0227273	0.0113636	0	0.0170455	0.0170455	0.00568182	0.00568182	0.0170455	0	0.0113636	0.0568182	0.0170455	0.0113636	0	0.00568182	0.0170455	0	0.0170455	0.00568182	0	0	0.0113636	0.00568182	0.0397727	0	0	0.0340909	0.0568182	0.0397727	0.00568182	0.0284091	0.0170455	0.0227273	0.0113636	0.00568182	0.0681818	0.00568182	0.0284091	0.0340909	0.0227273	0.0170455	0.00568182	0.00568182	0.00568182	0.0113636	0.0170455	0.0113636	0.0625	0.0568182	0.00568182	0	0	0.00568182
0.00568182	0	0	0.0170455	0.0113636	0.00568182	0.0113636	0	0.0170455	0.0284091	0.0227273	0.0227273	0.0113636	0	0.0170455	0.0170455	0.00568182	0.00568182	0.0227273	0	0.0113636	0.0511364	0.0227273	0.00568182	0.00568182	0	0.0227273	0	0.0113636	0.00568182	0.00568182	0	0.00568182	0.00568182	0.0397727	0	0	0.0284091	0.0397727	0.0568182	0	0.0340909	0.0170455	0.0227273	0	0.0170455	0.0681818	0.00568182	0.0340909	0.0284091	0.0227273	0.0113636	0.00568182	0.00568182	0.00568182	0.0113636	0.0284091	0.0170455	0.0625	0.0511364	0.00568182	0	0	0.00568182
0	0	0	0.0170455	0.0227273	0.00568182	0.0170455	0	0.0227273	0.0227273	0.0227273	0.0170455	0.0170455	0	0.0170455	0.0170455	0.00568182	0.00568182	0.0170455	0	0.0113636	0.0568182	0.0113636	0.0113636	0.00568182	0	0.0227273	0	0.0113636	0.00568182	0.0113636	0	0	0.00568182	0.0227273	0.00568182	0	0.0340909	0.0738636	0.0170455	0	0.0340909	0.0170455	0.0227273	0.00568182	0.0113636	0.0681818	0.00568182	0.0397727	0.0284091	0.0284091	0.0113636	0.00568182	0.00568182	0.00568182	0.0170455	0.0284091	0.0113636	0.0568182	0.0511364	0.00568182	0	0	0.00568182
0.00554939	0.00332963	0.00221976	0.00776915	0.0244173	0.00443951	0.0210877	0.00221976	0.00887902	0.0155383	0.0266371	0.0199778	0.0255272	0.00554939	0.00887902	0.0133185	0.00110988	0.00776915	0.0443951	0.00221976	0.0099889	0.036626	0.0321865	0.00332963	0.00665927	0.00221976	0.0188679	0.00110988	0.00887902	0.0310766	0.0255272	0.00110988	0.00554939	0.00776915	0.0210877	0.0133185	0.00665927	0.0255272	0.0288568	0.0133185	0.0199778	0.045505	0.0221976	0.0188679	0.00221976	0.00665927	0.045505	0.00776915	0.0122087	0.036626	0.0122087	0.0299667	0.00332963	0.0110988	0.00554939	0.0377358	0.0332963	0.00665927	0.0388457	0.0355161	0.0144284	0	0.00110988	0.00221976
0.00568182	0.00568182	0	0.0113636	0.0113636	0.00568182	0.0227273	0.00568182	0.00568182	0.0113636	0	0.0511364	0.00568182	0.00568182	0.00568182	0.0113636	0	0.00568182	0.0340909	0.00568182	0.0397727	0.0284091	0.00568182	0.0113636	0	0.0113636	0.0340909	0	0.0113636	0	0.0113636	0	0	0.00568182	0.0284091	0.00568182	0.00568182	0.0284091	0.0454545	0.0625	0.0284091	0.0170455	0.0113636	0.0170455	0.0113636	0.00568182	0.0511364	0.0454545	0.0227273	0.0227273	0.0340909	0.00568182	0	0.0113636	0.0113636	0.0113636	0.0511364	0.00568182	0.0227273	0.0568182	0.00568182	0.00568182	0	0
0	0.00568182	0.00568182	0.0113636	0.0113636	0.00568182	0.0284091	0.00568182	0	0.00568182	0.0113636	0.0511364	0.0113636	0.0113636	0	0.00568182	0	0.00568182	0.0284091	0.00568182	0.0397727	0.0284091	0.00568182	0.0227273	0	0	0.0170455	0	0.00568182	0.0227273	0.0113636	0	0.0113636	0	0.0340909	0	0	0.0340909	0.0681818	0.0454545	0.0227273	0.0113636	0	0.0227273	0.0170455	0.00568182	0.0625	0.0284091	0.0284091	0.0170455	0.0170455	0.0227273	0.00568182	0.00568182	0.0227273	0	0.0340909	0.00568182	0.0454545	0.0511364	0.0113636	0.00568182	0	0
0.00568182	0	0	0.00568182	0.0170455	0.0113636	0.0340909	0.00568182	0.0113636	0.0227273	0.0170455	0.0170455	0.0227273	0	0.00568182	0.0113636	0	0.00568182	0.0227273	0.0170455	0.00568182	0.0397727	0.0170455	0.0113636	0.00568182	0	0.0454545	0	0	0.00568182	0.0113636	0	0	0.00568182	0.0340909	0	0	0.0284091	0.0511364	0.0454545	0.0227273	0.0113636	0.0170455	0.0170455	0.0113636	0.0113636	0.0511364	0.0397727	0.0170455	0.0340909	0.0284091	0.0113636	0.00568182	0.00568182	0.0170455	0.0113636	0.0340909	0.0227273	0.0227273	0.0568182	0.00568182	0	0	0.00568182
0.0113636	0	0	0.0170455	0.0340909	0	0.0170455	0.00568182	0.00568182	0.00568182	0.0284091	0.0511364	0.0113636	0.00568182	0.00568182	0.0113636	0.0113636	0.00568182	0.0340909	0.0170455	0.0113636	0.0397727	0.0284091	0	0	0	0.0227273	0	0.0113636	0.00568182	0.0113636	0	0.00568182	0	0.0284091	0	0.0113636	0.0113636	0.0738636	0.0113636	0	0.0397727	0.00568182	0.0227273	0	0.0113636	0.0681818	0.0170455	0.0113636	0.0454545	0.0170455	0.0284091	0.00568182	0.00568182	0.0113636	0.00568182	0.0397727	0.0170455	0.0397727	0.0454545	0.00568182	0	0	0.00568182
0.00568182	0	0.00568182	0.0227273	0.0227273	0	0.0170455	0.00568182	0.00568182	0.0113636	0.0284091	0.0511364	0.0113636	0.00568182	0	0.0113636	0.0170455	0.00568182	0.0397727	0.0113636	0.0113636	0.0454545	0.0284091	0	0	0.00568182	0.0170455	0	0.0113636	0.00568182	0.0113636	0	0.00568182	0.00568182	0.0113636	0	0.0170455	0.0227273	0.0795455	0.0170455	0	0.0397727	0.00568182	0.0227273	0	0.0113636	0.0625	0.0170455	0.0113636	0.0340909	0.0227273	0.0227273	0	0.0113636	0.0113636	0.00568182	0.0397727	0.0170455	0.0340909	0.0454545	0.00568182	0	0	0.00568182
0.0113636	0	0	0.0113636	0.0113636	0	0.0454545	0.00568182	0	0.00568182	0.0284091	0.0340909	0.0113636	0.00568182	0.00568182	0.00568182	0	0.00568182	0.0454545	0.00568182	0.0227273	0.0340909	0.0170455	0	0	0.00568182	0.0170455	0.0113636	0.0113636	0	0	0.00568182	0.0113636	0	0.0227273	0.00568182	0.0170455	0.00568182	0.0852273	0.0340909	0.0113636	0.0340909	0.00568182	0.0227273	0.00568182	0.00568182	0.0681818	0.0227273	0.0170455	0.0284091	0.0170455	0.0284091	0	0.0113636	0.0113636	0.00568182	0.0397727	0.0113636	0.0454545	0.0454545	0.0113636	0.00568182	0	0
0.0113636	0	0.00568182	0.0170455	0.0340909	0	0.0170455	0.00568182	0.00568182	0.00568182	0.0284091	0.0511364	0.0113636	0.00568182	0.00568182	0.0113636	0.0113636	0.00568182	0.0397727	0.0170455	0.0113636	0.0340909	0.0284091	0	0	0	0.0227273	0	0.0113636	0.00568182	0.0113636	0	0.00568182	0	0.0284091	0.00568182	0.0170455	0.00568182	0.0681818	0.0113636	0	0.0397727	0.00568182	0.0227273	0	0.0113636	0.0625	0.0227273	0.0170455	0.0397727	0.0227273	0.0227273	0.00568182	0.00568182	0.0113636	0.00568182	0.0397727	0.0113636	0.0397727	0.0454545	0.00568182	0	0	0.00568182
0.00568182	0	0.00568182	0.0170455	0.0340909	0	0.0170455	0.00568182	0.00568182	0.00568182	0.0284091	0.0511364	0.0113636	0.00568182	0.00568182	0.0113636	0.0113636	0.00568182	0.0340909	0.0170455	0.0113636	0.0397727	0.0284091	0	0	0	0.0227273	0	0.0113636	0.00568182	0.0113636	0	0.00568182	0	0.0340909	0	0.0113636	0.00568182	0.0681818	0.0170455	0	0.0397727	0.00568182	0.0227273	0	0.0113636	0.0681818	0.0170455	0.0170455	0.0397727	0.0227273	0.0227273	0.00568182	0.00568182	0.0113636	0.00568182	0.0397727	0.0170455	0.0397727	0.0454545	0.00568182	0	0	0.00568182
0.00690335	0.00624589	0.00328731	0.00887574	0.0131492	0.00821828	0.0105194	0.0161078	0.00493097	0.0276134	0.0200526	0.0239974	0.0124918	0.0108481	0.000657462	0.0384615	0.0042735	0.0108481	0.0131492	0.0138067	0.0042735	0.0272847	0.0121631	0.0108481	0.00131492	0.0279421	0.0111769	0.0115056	0.0042735	0.0401052	0.0151216	0.0105194	0.00986193	0.0213675	0.0115056	0.00788955	0.0161078	0.0289283	0.0292571	0.026956	0.013478	0.0345168	0.0246548	0.0108481	0.00756082	0.0151216	0.0266272	0.0266272	0.0118343	0.0401052	0.0115056	0.0246548	0.00690335	0.0154504	0.0154504	0.0463511	0.0151216	0.00887574	0.0259698	0.0226824	0.0121631	0.000328731	0.000328731	0
0.00714031	0.0160657	0.00678329	0.0149946	0.0124955	0.0110675	0.00892538	0.022135	0.0192788	0.0171367	0.0121385	0.023206	0.00821135	0.00535523	0.00499821	0.0149946	0.0146376	0.0167797	0.0160657	0.0114245	0.0107105	0.0153517	0.0117815	0.0110675	0.00499821	0.0139236	0.0157087	0.0135666	0.0132096	0.0310603	0.0121385	0.0171367	0.0146376	0.0196358	0.00892538	0.0114245	0.0249911	0.0171367	0.0278472	0.0271332	0.0153517	0.0282042	0.0185648	0.0110675	0.0146376	0.0107105	0.0364156	0.0278472	0.0157087	0.0353445	0.023206	0.0114245	0.0182078	0.0114245	0.0267762	0.022849	0.0110675	0.023563	0.0178508	0.0199929	0.0114245	0.00107105	0.000357015	0.000714031
0	0.00813008	0	0.0203252	0.0121951	0.00813008	0.00406504	0.00813008	0.00813008	0.0284553	0.00813008	0.0121951	0.00406504	0.00406504	0.00813008	0.0121951	0.0121951	0.00406504	0	0.0162602	0.0121951	0.0121951	0.00406504	0.0284553	0.0121951	0.0243902	0.00406504	0.0203252	0.00813008	0	0.00406504	0.0365854	0.00406504	0.00406504	0.00813008	0.0121951	0.0365854	0.0284553	0.0447154	0.0325203	0.0528455	0.0121951	0.00813008	0.00406504	0.0243902	0	0.0447154	0.0447154	0.0325203	0.0243902	0.0487805	0.0121951	0.0121951	0	0.0284553	0.0243902	0.00406504	0.0203252	0.0406504	0.0243902	0.0162602	0.00406504	0	0
0.00310666	0.0535036	0.0265792	0.00207111	0.00207111	0.00310666	0.000690369	0.0414222	0.0586814	0.000345185	0.000345185	0.00103555	0.000345185	0.0162237	0.0231274	0.0044874	0.0207111	0.000345185	0	0.0258889	0.031757	0.00103555	0.00172592	0.0476355	0.0417673	0.00172592	0.000690369	0.0697273	0.0521229	0.00276148	0.00621332	0.041077	0.0296859	0.00241629	0.000690369	0.0400414	0.0452192	0	0.000345185	0.0089748	0.0151881	0.00138074	0.00138074	0.0162237	0.0193303	0.00172592	0.0044874	0.048671	0.0455644	0.00414222	0.0248533	0.00172592	0.0196755	0.000345185	0.0210563	0.0110459	0.00172592	0.0193303	0.00103555	0.016914	0.0113911	0.00138074	0.000345185	0.00138074
